year,week,country,brand,channel,quantity,ppu,ppu_l,quantity_l
2019,2,Kenya,3,shop,590,12.48,2.5241273629412815,6.380122536899765
2019,37,Kenya,4,wholesale,590,12.5,2.5257286443082556,6.380122536899765
2019,3,Kenya,3,shop,590,12.5,2.5257286443082556,6.380122536899765
2019,31,Ethiopia,4,wholesale,685,12.5,2.5257286443082556,6.529418838262226
2019,31,Papua New Guinea,1,retail,800,15.15,2.7180005319553784,6.684611727667927
2019,11,Ethiopia,4,wholesale,625,15.15,2.7180005319553784,6.437751649736401
2019,48,Papua New Guinea,1,wholesale,860,12.5,2.5257286443082556,6.756932389247553
2019,4,Kenya,2,shop,580,12.55,2.529720665577793,6.363028103540465
2019,23,Ethiopia,4,retail,685,12.5,2.5257286443082556,6.529418838262226
2019,45,Papua New Guinea,1,retail,800,15.15,2.7180005319553784,6.684611727667927
2019,33,Ethiopia,1,retail,625,15.15,2.7180005319553784,6.437751649736401
2019,11,Papua New Guinea,1,retail,840,13.02,2.5664866367804233,6.733401891837359
2019,25,Guatamala,3,shop,534,13.02,2.5664866367804233,6.280395838960195
2019,49,Ethiopia,4,shop,604,15.11,2.715356776284648,6.403574197934815
2019,19,Panama,3,wholesale,257,12.55,2.529720665577793,5.54907608489522
2019,23,Ethiopia,2,shop,655,13.02,2.5664866367804233,6.484635235635252
2019,15,Papua New Guinea,1,shop,820,14.2,2.653241964607215,6.709304340258298
2019,39,Papua New Guinea,1,wholesale,880,12.5,2.5257286443082556,6.779921907472252
2019,50,Kenya,2,shop,550,15.15,2.7180005319553784,6.309918278226516
2019,38,Ethiopia,2,retail,640,14.2,2.653241964607215,6.461468176353717
2019,15,Papua New Guinea,1,retail,820,14.2,2.653241964607215,6.709304340258298
2019,34,Ethiopia,2,retail,625,15.15,2.7180005319553784,6.437751649736401
2019,50,Panama,2,shop,276,13.02,2.5664866367804233,5.62040086571715
2019,20,Papua New Guinea,1,wholesale,860,12.55,2.529720665577793,6.756932389247553
2019,46,Kenya,1,shop,556,15.15,2.7180005319553784,6.320768294250582
2019,22,Panama,2,retail,260,15.14,2.717340248009303,5.560681631015528
2019,43,Ethiopia,1,wholesale,672,12.5,2.5257286443082556,6.51025834052315
2019,19,Panama,2,wholesale,276,13.02,2.5664866367804233,5.62040086571715
2019,20,Guatamala,3,shop,470,15.15,2.7180005319553784,6.152732694704104
2019,52,Papua New Guinea,1,shop,820,14.2,2.653241964607215,6.709304340258298
2019,43,Guatamala,3,shop,476,14.2,2.653241964607215,6.16541785423142
2019,13,Kenya,3,retail,563,13.02,2.5664866367804233,6.333279628139691
2019,47,Kenya,4,retail,559,14.2,2.653241964607215,6.326149473155099
2019,16,Ethiopia,2,shop,640,14.2,2.653241964607215,6.461468176353717
2019,40,Kenya,3,wholesale,590,12.5,2.5257286443082556,6.380122536899765
2019,10,Guatamala,4,wholesale,488,12.55,2.529720665577793,6.1903154058531475
2019,51,Papua New Guinea,1,retail,880,12.5,2.5257286443082556,6.779921907472252
2019,29,Panama,3,shop,284,12.55,2.529720665577793,5.648974238161206
2019,20,Panama,2,shop,276,13.06,2.569554123848285,5.62040086571715
2019,15,Kenya,2,shop,590,12.5,2.5257286443082556,6.380122536899765
2019,39,Ethiopia,3,shop,670,12.55,2.529720665577793,6.507277712385012
2019,33,Ethiopia,2,retail,670,12.55,2.529720665577793,6.507277712385012
2019,23,Papua New Guinea,1,wholesale,860,12.45,2.5217206229107165,6.756932389247553
2019,9,Kenya,3,shop,600,13.02,2.5664866367804233,6.396929655216146
2019,10,Kenya,4,shop,570,13.02,2.5664866367804233,6.345636360828596
2019,26,Ethiopia,2,retail,655,13.02,2.5664866367804233,6.484635235635252
2019,51,Guatamala,2,wholesale,494,12.5,2.5257286443082556,6.202535517187923
2019,16,Kenya,2,shop,590,12.37,2.5152741864043966,6.380122536899765
2019,10,Papua New Guinea,1,wholesale,820,14.2,2.653241964607215,6.709304340258298
2019,43,Guatamala,2,wholesale,470,15.15,2.7180005319553784,6.152732694704104
2019,32,Papua New Guinea,1,shop,860,12.55,2.529720665577793,6.756932389247553
2019,38,Ethiopia,5,wholesale,640,14.2,2.653241964607215,6.461468176353717
2019,28,Panama,1,retail,252,15.15,2.7180005319553784,5.529429087511423
2019,19,Panama,2,retail,292,12.5,2.5257286443082556,5.676753802268282
2019,5,Guatamala,4,shop,488,12.55,2.529720665577793,6.1903154058531475
2019,35,Kenya,4,wholesale,507,14.2,2.653241964607215,6.2285110035911835
2019,34,Panama,3,retail,276,13.02,2.5664866367804233,5.62040086571715
2019,12,Panama,1,shop,320,12.4,2.517696472610991,5.768320995793772
2019,37,Papua New Guinea,1,wholesale,800,15.15,2.7180005319553784,6.684611727667927
2019,23,Ethiopia,3,shop,670,12.55,2.529720665577793,6.507277712385012
2019,31,Kenya,4,wholesale,563,14.2,2.653241964607215,6.333279628139691
2019,41,Kenya,4,retail,573,15.15,2.7180005319553784,6.35088571671474
2019,15,Ethiopia,1,retail,655,12.98,2.563409711275944,6.484635235635252
2019,48,Ethiopia,4,wholesale,655,13.02,2.5664866367804233,6.484635235635252
2019,35,Kenya,2,retail,570,13.02,2.5664866367804233,6.345636360828596
2019,10,Guatamala,1,shop,488,12.55,2.529720665577793,6.1903154058531475
2019,40,Ethiopia,5,retail,640,14.2,2.653241964607215,6.461468176353717
2019,9,Guatamala,1,retail,470,15.15,2.7180005319553784,6.152732694704104
2019,5,Papua New Guinea,1,wholesale,860,12.55,2.529720665577793,6.756932389247553
2019,3,Panama,2,shop,315,12.5,2.5257286443082556,5.752572638825633
2019,23,Panama,2,wholesale,240,15.15,2.7180005319553784,5.480638923341991
2019,37,Papua New Guinea,1,retail,880,12.5,2.5257286443082556,6.779921907472252
2019,41,Ethiopia,1,shop,638,12.55,2.529720665577793,6.45833828334479
2019,7,Guatamala,3,retail,457,13.02,2.5664866367804233,6.124683390894205
2019,12,Ethiopia,3,shop,670,12.55,2.529720665577793,6.507277712385012
2019,44,Kenya,3,wholesale,556,13.02,2.5664866367804233,6.320768294250582
2019,16,Guatamala,1,wholesale,482,13.02,2.5664866367804233,6.1779441140506
2019,11,Kenya,1,wholesale,580,12.54,2.5289235352047745,6.363028103540465
2019,4,Kenya,2,shop,560,14.2,2.653241964607215,6.327936783729195
2019,26,Kenya,2,wholesale,590,12.5,2.5257286443082556,6.380122536899765
2019,46,Ethiopia,1,wholesale,685,12.5,2.5257286443082556,6.529418838262226
2019,50,Kenya,2,shop,554,14.12,2.647592232065096,6.317164686747284
2019,35,Panama,1,retail,260,15.15,2.7180005319553784,5.560681631015528
2019,52,Kenya,2,wholesale,580,12.55,2.529720665577793,6.363028103540465
2019,48,Papua New Guinea,1,retail,840,13.02,2.5664866367804233,6.733401891837359
2019,29,Panama,3,shop,276,13.02,2.5664866367804233,5.62040086571715
2019,36,Kenya,4,wholesale,580,12.55,2.529720665577793,6.363028103540465
2019,5,Panama,2,retail,260,15.15,2.7180005319553784,5.560681631015528
2019,37,Ethiopia,4,wholesale,685,12.5,2.5257286443082556,6.529418838262226
2019,13,Ethiopia,4,wholesale,655,13.02,2.5664866367804233,6.484635235635252
2019,32,Panama,1,shop,260,15.15,2.7180005319553784,5.560681631015528
2019,34,Papua New Guinea,1,shop,840,13.02,2.5664866367804233,6.733401891837359
2019,42,Kenya,2,retail,576,14.25,2.6567569067146595,6.3561076606958915
2019,45,Kenya,2,retail,590,12.5,2.5257286443082556,6.380122536899765
2019,13,Panama,2,shop,292,12.57,2.531313022602156,5.676753802268282
2019,32,Guatamala,3,wholesale,494,12.52,2.5273273656719524,6.202535517187923
2019,4,Panama,2,shop,276,13.02,2.5664866367804233,5.62040086571715
2019,37,Panama,2,shop,284,12.55,2.529720665577793,5.648974238161206
2019,9,Kenya,4,retail,550,15.18,2.719978771967484,6.309918278226516
2019,30,Papua New Guinea,1,wholesale,880,12.56,2.5305171610400525,6.779921907472252
2019,32,Kenya,3,shop,543,15.15,2.7180005319553784,6.297109319933935
2019,14,Papua New Guinea,1,retail,880,12.5,2.5257286443082556,6.779921907472252
2019,1,Papua New Guinea,1,retail,830,12.5,2.5257286443082556,6.721425700790643
2019,39,Papua New Guinea,1,shop,820,14.2,2.653241964607215,6.709304340258298
2019,43,Kenya,1,wholesale,580,12.55,2.529720665577793,6.363028103540465
2019,3,Ethiopia,5,retail,640,14.2,2.653241964607215,6.461468176353717
2019,37,Panama,1,wholesale,284,12.55,2.529720665577793,5.648974238161206
2019,43,Kenya,2,shop,590,12.5,2.5257286443082556,6.380122536899765
2019,23,Ethiopia,3,wholesale,727,12.5,2.5257286443082556,6.588926477533519
2019,32,Panama,1,shop,361,12.55,2.529720665577793,5.8888779583328805
2019,23,Papua New Guinea,1,wholesale,820,14.2,2.653241964607215,6.709304340258298
2019,22,Kenya,4,shop,550,15.15,2.7180005319553784,6.309918278226516
2019,49,Papua New Guinea,1,wholesale,860,12.55,2.529720665577793,6.756932389247553
2019,3,Kenya,4,shop,590,12.5,2.5257286443082556,6.380122536899765
2019,12,Papua New Guinea,1,wholesale,840,13.02,2.5664866367804233,6.733401891837359
2019,6,Panama,1,wholesale,260,15.15,2.7180005319553784,5.560681631015528
2019,51,Kenya,4,wholesale,560,14.2,2.653241964607215,6.327936783729195
2019,8,Kenya,1,shop,580,12.55,2.529720665577793,6.363028103540465
2019,6,Ethiopia,1,shop,591,13.02,2.5664866367804233,6.3818160174060985
2019,18,Papua New Guinea,1,retail,840,13.02,2.5664866367804233,6.733401891837359
2019,42,Guatamala,4,wholesale,482,13.0,2.5649493574615367,6.1779441140506
2019,32,Panama,1,retail,260,15.15,2.7180005319553784,5.560681631015528
2019,42,Ethiopia,1,wholesale,670,12.54,2.5289235352047745,6.507277712385012
2019,7,Kenya,2,wholesale,560,14.25,2.6567569067146595,6.327936783729195
2019,48,Ethiopia,4,retail,625,15.15,2.7180005319553784,6.437751649736401
2019,39,Panama,1,shop,296,12.5,2.5257286443082556,5.69035945432406
2019,21,Ethiopia,4,shop,685,12.5,2.5257286443082556,6.529418838262226
2019,13,Ethiopia,2,retail,670,12.55,2.529720665577793,6.507277712385012
2019,22,Papua New Guinea,1,wholesale,880,12.5,2.5257286443082556,6.779921907472252
2019,39,Guatamala,4,retail,484,15.15,2.7180005319553784,6.182084906716632
2019,10,Papua New Guinea,1,shop,880,12.5,2.5257286443082556,6.779921907472252
2019,8,Kenya,1,retail,550,15.15,2.7180005319553784,6.309918278226516
2019,51,Ethiopia,2,wholesale,670,12.55,2.529720665577793,6.507277712385012
2019,47,Kenya,4,retail,582,12.45,2.5217206229107165,6.366470447731438
2019,49,Guatamala,2,shop,470,15.15,2.7180005319553784,6.152732694704104
2019,50,Panama,1,shop,276,13.02,2.5664866367804233,5.62040086571715
2019,9,Kenya,3,retail,560,14.2,2.653241964607215,6.327936783729195
2019,5,Kenya,3,wholesale,532,15.15,2.7180005319553784,6.2766434893416445
2019,7,Guatamala,2,retail,470,15.15,2.7180005319553784,6.152732694704104
2019,8,Ethiopia,5,retail,655,13.02,2.5664866367804233,6.484635235635252
2019,45,Papua New Guinea,1,wholesale,820,14.2,2.653241964607215,6.709304340258298
2019,10,Guatamala,2,shop,494,12.5,2.5257286443082556,6.202535517187923
2019,41,Guatamala,2,retail,476,14.2,2.653241964607215,6.16541785423142
2019,47,Papua New Guinea,1,shop,903,12.5,2.5257286443082556,6.805722553416985
2019,28,Papua New Guinea,1,shop,860,12.55,2.529720665577793,6.756932389247553
2019,29,Papua New Guinea,1,shop,860,12.55,2.529720665577793,6.756932389247553
2019,22,Panama,3,wholesale,276,13.02,2.5664866367804233,5.62040086571715
2019,34,Panama,1,shop,276,13.04,2.5680215564985067,5.62040086571715
2019,45,Guatamala,2,shop,470,15.15,2.7180005319553784,6.152732694704104
2019,1,Ethiopia,4,wholesale,671,13.02,2.5664866367804233,6.508769136971682
2019,13,Kenya,3,wholesale,554,13.02,2.5664866367804233,6.317164686747284
2019,28,Kenya,2,retail,550,15.15,2.7180005319553784,6.309918278226516
2019,18,Guatamala,2,shop,488,12.55,2.529720665577793,6.1903154058531475
2019,4,Kenya,4,shop,590,12.5,2.5257286443082556,6.380122536899765
2019,12,Kenya,3,retail,511,15.15,2.7180005319553784,6.236369590203704
2019,49,Ethiopia,4,wholesale,685,12.45,2.5217206229107165,6.529418838262226
2019,22,Papua New Guinea,1,retail,880,12.5,2.5257286443082556,6.779921907472252
2019,10,Papua New Guinea,1,wholesale,899,12.55,2.529720665577793,6.80128303447162
2019,18,Guatamala,2,wholesale,442,12.55,2.529720665577793,6.091309882077698
2019,36,Panama,3,retail,268,14.2,2.653241964607215,5.5909869805108565
2019,39,Guatamala,3,shop,488,12.55,2.529720665577793,6.1903154058531475
2019,39,Guatamala,4,wholesale,422,14.21,2.6539459421090092,6.045005314036012
2019,12,Panama,1,shop,261,12.5,2.5257286443082556,5.564520407322694
2019,29,Papua New Guinea,1,wholesale,800,15.15,2.7180005319553784,6.684611727667927
2019,46,Kenya,1,wholesale,590,12.5,2.5257286443082556,6.380122536899765
2019,7,Ethiopia,3,shop,670,12.58,2.5321082512722946,6.507277712385012
2019,30,Guatamala,4,shop,482,12.98,2.563409711275944,6.1779441140506
2019,25,Panama,1,wholesale,276,13.02,2.5664866367804233,5.62040086571715
2019,33,Ethiopia,3,wholesale,696,12.54,2.5289235352047745,6.54534966033442
2019,48,Ethiopia,5,shop,685,12.5,2.5257286443082556,6.529418838262226
2019,47,Ethiopia,4,retail,655,13.02,2.5664866367804233,6.484635235635252
2019,14,Guatamala,2,wholesale,476,14.14,2.6490076604684267,6.16541785423142
2019,41,Ethiopia,2,retail,634,14.2,2.653241964607215,6.452048954437226
2019,27,Panama,1,wholesale,276,13.02,2.5664866367804233,5.62040086571715
2019,39,Ethiopia,4,shop,685,12.5,2.5257286443082556,6.529418838262226
2019,7,Panama,3,shop,284,12.55,2.529720665577793,5.648974238161206
2019,44,Guatamala,3,shop,440,14.12,2.647592232065096,6.0867747269123065
2019,6,Panama,3,wholesale,334,13.02,2.5664866367804233,5.811140992976701
2019,22,Ethiopia,4,retail,655,13.02,2.5664866367804233,6.484635235635252
2019,26,Ethiopia,2,shop,627,14.2,2.653241964607215,6.440946540632921
2019,22,Papua New Guinea,1,retail,800,15.15,2.7180005319553784,6.684611727667927
2019,38,Guatamala,1,retail,482,13.02,2.5664866367804233,6.1779441140506
2019,17,Kenya,3,wholesale,550,15.15,2.7180005319553784,6.309918278226516
2019,2,Papua New Guinea,1,wholesale,878,13.02,2.5664866367804233,6.777646593635117
2019,13,Kenya,4,retail,550,15.25,2.7245795030534206,6.309918278226516
2019,38,Ethiopia,5,shop,652,14.2,2.653241964607215,6.480044561926653
2019,23,Guatamala,2,retail,494,12.41,2.5185025992165158,6.202535517187923
2019,41,Ethiopia,1,wholesale,625,15.15,2.7180005319553784,6.437751649736401
2019,52,Guatamala,4,shop,482,13.02,2.5664866367804233,6.1779441140506
2019,23,Papua New Guinea,1,wholesale,840,13.0,2.5649493574615367,6.733401891837359
2019,23,Papua New Guinea,1,wholesale,860,12.55,2.529720665577793,6.756932389247553
2019,29,Kenya,3,retail,570,12.99,2.5641798306825083,6.345636360828596
2019,13,Kenya,2,shop,580,12.55,2.529720665577793,6.363028103540465
2019,26,Guatamala,2,retail,493,13.02,2.5664866367804233,6.20050917404269
2019,36,Guatamala,3,retail,468,15.15,2.7180005319553784,6.148468295917647
2019,49,Papua New Guinea,1,shop,840,13.02,2.5664866367804233,6.733401891837359
2019,16,Guatamala,4,retail,470,15.15,2.7180005319553784,6.152732694704104
2019,24,Panama,3,retail,292,12.5,2.5257286443082556,5.676753802268282
2019,10,Papua New Guinea,1,wholesale,820,14.2,2.653241964607215,6.709304340258298
2019,24,Kenya,4,retail,590,12.5,2.5257286443082556,6.380122536899765
2019,7,Panama,2,shop,317,12.47,2.523325759691945,5.75890177387728
2019,24,Ethiopia,1,shop,685,12.5,2.5257286443082556,6.529418838262226
2019,12,Guatamala,1,shop,488,12.55,2.529720665577793,6.1903154058531475
2019,27,Kenya,1,shop,599,15.15,2.7180005319553784,6.395261598115449
2019,17,Guatamala,1,wholesale,494,12.5,2.5257286443082556,6.202535517187923
2019,24,Papua New Guinea,1,wholesale,800,15.15,2.7180005319553784,6.684611727667927
2019,47,Guatamala,4,shop,488,12.55,2.529720665577793,6.1903154058531475
2019,2,Kenya,1,wholesale,570,13.02,2.5664866367804233,6.345636360828596
2019,27,Ethiopia,4,retail,620,12.55,2.529720665577793,6.429719478039138
2019,41,Panama,3,retail,276,13.02,2.5664866367804233,5.62040086571715
2019,16,Papua New Guinea,1,retail,800,15.15,2.7180005319553784,6.684611727667927
2019,28,Guatamala,4,shop,482,13.02,2.5664866367804233,6.1779441140506
2019,14,Panama,2,wholesale,276,13.02,2.5664866367804233,5.62040086571715
2019,25,Panama,3,wholesale,268,14.2,2.653241964607215,5.5909869805108565
2019,14,Ethiopia,1,wholesale,640,14.2,2.653241964607215,6.461468176353717
2019,30,Panama,1,retail,276,13.02,2.5664866367804233,5.62040086571715
2019,27,Kenya,2,wholesale,569,14.2,2.653241964607215,6.343880434126331
2019,50,Kenya,2,wholesale,550,15.15,2.7180005319553784,6.309918278226516
2019,1,Papua New Guinea,1,wholesale,880,12.53,2.528125768907977,6.779921907472252
2019,33,Guatamala,4,retail,470,15.15,2.7180005319553784,6.152732694704104
2019,48,Panama,3,retail,292,12.5,2.5257286443082556,5.676753802268282
2019,43,Panama,1,retail,268,14.2,2.653241964607215,5.5909869805108565
2019,4,Ethiopia,2,retail,685,12.5,2.5257286443082556,6.529418838262226
2019,39,Ethiopia,4,wholesale,685,12.5,2.5257286443082556,6.529418838262226
2019,9,Ethiopia,3,retail,625,15.15,2.7180005319553784,6.437751649736401
2019,27,Panama,1,wholesale,284,12.55,2.529720665577793,5.648974238161206
2019,11,Guatamala,2,retail,488,12.55,2.529720665577793,6.1903154058531475
2019,40,Ethiopia,5,retail,640,14.2,2.653241964607215,6.461468176353717
2019,14,Guatamala,4,shop,482,13.02,2.5664866367804233,6.1779441140506
2019,31,Ethiopia,3,retail,625,15.12,2.716018370751387,6.437751649736401
2019,29,Guatamala,1,shop,488,12.55,2.529720665577793,6.1903154058531475
2019,30,Papua New Guinea,1,wholesale,800,15.1,2.714694743820879,6.684611727667927
2019,2,Panama,2,shop,271,15.15,2.7180005319553784,5.602118820879701
2019,3,Papua New Guinea,1,retail,862,13.0,2.5649493574615367,6.759255270663693
2019,12,Ethiopia,4,wholesale,652,15.15,2.7180005319553784,6.480044561926653
2019,18,Papua New Guinea,1,wholesale,800,15.15,2.7180005319553784,6.684611727667927
2019,30,Guatamala,3,shop,494,12.5,2.5257286443082556,6.202535517187923
2019,35,Guatamala,2,retail,488,12.55,2.529720665577793,6.1903154058531475
2019,38,Kenya,3,shop,570,13.02,2.5664866367804233,6.345636360828596
2019,14,Papua New Guinea,1,wholesale,820,14.2,2.653241964607215,6.709304340258298
2019,44,Panama,3,retail,260,15.15,2.7180005319553784,5.560681631015528
2019,43,Kenya,4,shop,570,13.02,2.5664866367804233,6.345636360828596
2019,25,Papua New Guinea,1,retail,840,13.02,2.5664866367804233,6.733401891837359
2019,9,Panama,3,shop,276,13.02,2.5664866367804233,5.62040086571715
2019,11,Guatamala,1,wholesale,482,13.02,2.5664866367804233,6.1779441140506
2019,49,Ethiopia,3,wholesale,640,14.2,2.653241964607215,6.461468176353717
2019,3,Kenya,4,retail,580,12.53,2.528125768907977,6.363028103540465
2019,4,Guatamala,4,retail,470,14.25,2.6567569067146595,6.152732694704104
2019,33,Papua New Guinea,1,retail,840,12.95,2.5610957881455465,6.733401891837359
2019,9,Kenya,2,wholesale,570,13.02,2.5664866367804233,6.345636360828596
2019,21,Papua New Guinea,1,retail,880,12.5,2.5257286443082556,6.779921907472252
2019,3,Ethiopia,1,wholesale,670,12.55,2.529720665577793,6.507277712385012
2019,28,Panama,3,shop,268,14.2,2.653241964607215,5.5909869805108565
2019,39,Ethiopia,5,retail,625,15.19,2.7206373166076814,6.437751649736401
2019,7,Kenya,2,shop,560,14.2,2.653241964607215,6.327936783729195
2019,44,Ethiopia,4,wholesale,655,13.02,2.5664866367804233,6.484635235635252
2019,27,Ethiopia,5,shop,640,14.2,2.653241964607215,6.461468176353717
2019,19,Ethiopia,4,shop,640,14.2,2.653241964607215,6.461468176353717
2019,30,Ethiopia,5,retail,685,12.5,2.5257286443082556,6.529418838262226
2019,27,Guatamala,1,shop,482,13.02,2.5664866367804233,6.1779441140506
2019,21,Guatamala,4,wholesale,482,13.02,2.5664866367804233,6.1779441140506
2019,44,Panama,2,retail,292,12.5,2.5257286443082556,5.676753802268282
2019,46,Ethiopia,5,wholesale,657,12.53,2.528125768907977,6.48768401848461
2019,24,Ethiopia,4,retail,625,15.15,2.7180005319553784,6.437751649736401
2019,29,Papua New Guinea,1,retail,757,15.15,2.7180005319553784,6.6293632534374485
2019,9,Ethiopia,1,wholesale,670,15.15,2.7180005319553784,6.507277712385012
2019,43,Ethiopia,2,wholesale,625,15.11,2.715356776284648,6.437751649736401
2019,21,Kenya,4,shop,590,12.5,2.5257286443082556,6.380122536899765
2019,43,Ethiopia,3,wholesale,625,15.15,2.7180005319553784,6.437751649736401
2019,27,Kenya,4,wholesale,626,12.5,2.5257286443082556,6.439350371100098
2019,47,Ethiopia,4,shop,647,12.5,2.5257286443082556,6.472346294500901
2019,17,Panama,2,shop,292,12.5,2.5257286443082556,5.676753802268282
2019,9,Panama,1,wholesale,284,12.55,2.529720665577793,5.648974238161206
2019,19,Papua New Guinea,1,wholesale,820,14.26,2.65745841498615,6.709304340258298
2019,2,Guatamala,2,retail,494,12.5,2.5257286443082556,6.202535517187923
2019,19,Guatamala,2,shop,476,14.2,2.653241964607215,6.16541785423142
2019,36,Ethiopia,4,wholesale,640,14.2,2.653241964607215,6.461468176353717
2019,7,Guatamala,2,retail,483,12.5,2.5257286443082556,6.180016653652572
2019,40,Guatamala,2,wholesale,494,12.5,2.5257286443082556,6.202535517187923
2019,27,Papua New Guinea,1,retail,800,15.13,2.7166795278002644,6.684611727667927
2019,16,Kenya,2,shop,560,14.2,2.653241964607215,6.327936783729195
2019,32,Papua New Guinea,1,shop,860,12.55,2.529720665577793,6.756932389247553
2019,8,Guatamala,4,retail,470,15.15,2.7180005319553784,6.152732694704104
2019,22,Ethiopia,2,shop,625,15.15,2.7180005319553784,6.437751649736401
2019,18,Ethiopia,2,wholesale,625,15.15,2.7180005319553784,6.437751649736401
2019,22,Ethiopia,2,wholesale,625,15.15,2.7180005319553784,6.437751649736401
2019,45,Kenya,4,shop,560,14.2,2.653241964607215,6.327936783729195
2019,14,Kenya,1,shop,595,14.2,2.653241964607215,6.38856140554563
2019,14,Guatamala,3,wholesale,494,12.44,2.5209170873110334,6.202535517187923
2019,34,Guatamala,3,retail,470,15.15,2.7180005319553784,6.152732694704104
2019,46,Kenya,4,wholesale,590,12.5,2.5257286443082556,6.380122536899765
2019,38,Guatamala,1,retail,494,12.5,2.5257286443082556,6.202535517187923
2019,8,Guatamala,4,retail,476,14.2,2.653241964607215,6.16541785423142
2019,28,Ethiopia,2,wholesale,638,12.55,2.529720665577793,6.45833828334479
2019,32,Papua New Guinea,1,wholesale,800,15.15,2.7180005319553784,6.684611727667927
2019,30,Panama,3,retail,276,13.02,2.5664866367804233,5.62040086571715
2019,4,Ethiopia,3,wholesale,655,13.14,2.5756610130564646,6.484635235635252
2019,18,Panama,3,shop,260,15.15,2.7180005319553784,5.560681631015528
2019,5,Kenya,1,retail,550,15.15,2.7180005319553784,6.309918278226516
2019,18,Ethiopia,4,retail,655,13.02,2.5664866367804233,6.484635235635252
2019,25,Guatamala,3,retail,476,14.11,2.6468837658647226,6.16541785423142
2019,49,Guatamala,1,wholesale,470,15.15,2.7180005319553784,6.152732694704104
2019,24,Papua New Guinea,1,wholesale,840,13.02,2.5664866367804233,6.733401891837359
2019,6,Papua New Guinea,1,shop,820,14.2,2.653241964607215,6.709304340258298
2019,45,Guatamala,4,retail,464,14.2,2.653241964607215,6.139884552226255
2019,42,Panama,1,wholesale,260,15.15,2.7180005319553784,5.560681631015528
2019,13,Papua New Guinea,1,wholesale,860,12.55,2.529720665577793,6.756932389247553
2019,18,Kenya,4,retail,529,12.55,2.529720665577793,6.270988431858299
2019,4,Guatamala,3,shop,494,12.46,2.522523513359307,6.202535517187923
2019,7,Kenya,3,retail,580,12.55,2.529720665577793,6.363028103540465
2019,11,Kenya,3,shop,550,15.07,2.712706012638404,6.309918278226516
2019,43,Guatamala,4,shop,488,12.55,2.529720665577793,6.1903154058531475
2019,48,Ethiopia,1,wholesale,625,15.1,2.714694743820879,6.437751649736401
2019,51,Ethiopia,5,wholesale,625,15.21,2.7219531062712017,6.437751649736401
2019,27,Papua New Guinea,1,wholesale,860,12.55,2.529720665577793,6.756932389247553
2019,43,Panama,3,retail,276,13.02,2.5664866367804233,5.62040086571715
2019,27,Kenya,3,wholesale,550,15.08,2.71336936257981,6.309918278226516
2019,20,Kenya,1,retail,550,15.15,2.7180005319553784,6.309918278226516
2019,26,Guatamala,3,shop,482,13.02,2.5664866367804233,6.1779441140506
2019,30,Kenya,4,retail,590,12.5,2.5257286443082556,6.380122536899765
2019,13,Panama,2,retail,292,12.5,2.5257286443082556,5.676753802268282
2019,22,Panama,1,retail,260,15.19,2.7206373166076814,5.560681631015528
2019,42,Ethiopia,1,shop,670,12.55,2.529720665577793,6.507277712385012
2019,49,Papua New Guinea,1,wholesale,800,15.15,2.7180005319553784,6.684611727667927
2019,3,Ethiopia,5,retail,640,14.2,2.653241964607215,6.461468176353717
2019,6,Kenya,4,shop,565,12.55,2.529720665577793,6.336825731146441
2019,47,Papua New Guinea,1,retail,852,12.56,2.5305171610400525,6.747586526829315
2019,30,Papua New Guinea,1,retail,840,13.02,2.5664866367804233,6.733401891837359
2019,31,Papua New Guinea,1,wholesale,860,12.55,2.529720665577793,6.756932389247553
2019,37,Kenya,1,retail,580,12.55,2.529720665577793,6.363028103540465
2019,1,Ethiopia,5,retail,670,12.53,2.528125768907977,6.507277712385012
2019,43,Papua New Guinea,1,retail,880,12.42,2.519308076505333,6.779921907472252
2019,44,Ethiopia,5,shop,630,14.2,2.653241964607215,6.4457198193855785
2019,17,Ethiopia,1,shop,640,14.15,2.649714624089247,6.461468176353717
2019,43,Guatamala,4,wholesale,512,15.23,2.7232671669070703,6.238324625039508
2019,4,Panama,1,shop,276,13.02,2.5664866367804233,5.62040086571715
2019,6,Guatamala,2,shop,488,12.49,2.5249283241374862,6.1903154058531475
2019,49,Panama,2,retail,254,12.55,2.529720665577793,5.537334267018537
2019,15,Papua New Guinea,1,retail,880,12.5,2.5257286443082556,6.779921907472252
2019,8,Panama,2,wholesale,276,14.2,2.653241964607215,5.62040086571715
2019,29,Kenya,2,retail,550,15.2,2.7212954278522306,6.309918278226516
2019,41,Kenya,2,shop,570,13.02,2.5664866367804233,6.345636360828596
2019,29,Ethiopia,3,wholesale,613,14.2,2.653241964607215,6.418364935936212
2019,14,Guatamala,4,retail,494,12.5,2.5257286443082556,6.202535517187923
2019,12,Kenya,4,wholesale,580,12.55,2.529720665577793,6.363028103540465
2019,21,Guatamala,1,retail,488,12.55,2.529720665577793,6.1903154058531475
2019,27,Panama,1,wholesale,260,15.15,2.7180005319553784,5.560681631015528
2019,36,Panama,3,shop,268,14.2,2.653241964607215,5.5909869805108565
2019,38,Papua New Guinea,1,retail,800,15.15,2.7180005319553784,6.684611727667927
2019,16,Kenya,4,wholesale,590,12.5,2.5257286443082556,6.380122536899765
2019,27,Guatamala,2,wholesale,488,12.51,2.5265283244788197,6.1903154058531475
2019,19,Panama,2,wholesale,292,12.5,2.5257286443082556,5.676753802268282
