year,week,store,quantity,price,ppu,ppu_l,quantity_l
2018,26,1368,67,192.96,2.8800000000000003,1.0577902941478547,4.204692619390966
2018,26,3672,144,413.52,2.8716666666666666,1.0548925813117833,4.969813299576001
2018,26,3474,70,201.6,2.88,1.0577902941478545,4.248495242049359
2018,26,275,93,267.84,2.88,1.0577902941478545,4.532599493153256
2018,26,3463,37,106.56,2.88,1.0577902941478545,3.6109179126442243
2018,26,291,110,316.8,2.88,1.0577902941478545,4.700480365792417
2018,26,3916,50,144.0,2.88,1.0577902941478545,3.912023005428146
2018,26,3922,50,143.2,2.864,1.052219249098399,3.912023005428146
2018,26,723,72,207.36,2.8800000000000003,1.0577902941478547,4.276666119016055
2018,26,3901,925,2663.2,2.879135135135135,1.05748994874839,6.829793737512425
2018,26,737,213,613.44,2.8800000000000003,1.0577902941478547,5.3612921657094255
2018,26,3631,225,648.0,2.88,1.0577902941478545,5.41610040220442
2018,26,1313,104,298.72,2.8723076923076927,1.05511578065204,4.6443908991413725
2018,26,1336,170,489.6,2.8800000000000003,1.0577902941478547,5.135798437050262
2018,26,760,228,656.64,2.88,1.0577902941478545,5.429345628954441
2018,26,3910,208,599.04,2.88,1.0577902941478545,5.337538079701318
2018,26,1352,82,236.16,2.88,1.0577902941478545,4.406719247264253
2018,26,3134,169,486.72,2.8800000000000003,1.0577902941478547,5.1298987149230735
2018,26,289,56,161.28,2.88,1.0577902941478545,4.02535169073515
2018,26,3451,124,357.12,2.88,1.0577902941478545,4.820281565605037
2018,26,3639,72,207.36,2.8800000000000003,1.0577902941478547,4.276666119016055
2018,26,1373,80,230.4,2.88,1.0577902941478545,4.382026634673881
2018,26,293,508,1463.04,2.88,1.0577902941478545,6.230481447578482
2018,26,3933,263,757.44,2.8800000000000003,1.0577902941478547,5.572154032177765
2018,26,3492,39,112.32,2.88,1.0577902941478545,3.6635616461296463
2018,26,3457,35,100.4,2.8685714285714288,1.0538141457682153,3.5553480614894135
2018,26,1370,77,221.76,2.88,1.0577902941478545,4.343805421853684
2018,26,3152,58,167.04,2.88,1.0577902941478545,4.060443010546419
2018,26,3907,37,105.65,2.8554054054054054,1.0492138314178412,3.6109179126442243
2018,26,3135,33,95.04,2.8800000000000003,1.0577902941478547,3.4965075614664802
2018,26,1302,298,858.24,2.88,1.0577902941478545,5.697093486505405
2018,26,288,149,429.12,2.88,1.0577902941478545,5.003946305945459
2018,26,3133,43,123.84,2.88,1.0577902941478545,3.7612001156935624
2018,26,753,185,532.8,2.88,1.0577902941478545,5.220355825078324
2018,26,3496,12,34.56,2.8800000000000003,1.0577902941478547,2.4849066497880004
2018,26,3140,20,57.6,2.88,1.0577902941478545,2.995732273553991
2018,26,3667,29,83.52,2.88,1.0577902941478545,3.367295829986474
2018,26,3642,130,374.4,2.88,1.0577902941478545,4.867534450455582
2018,26,3453,126,362.88,2.88,1.0577902941478545,4.836281906951478
2018,26,3480,65,187.2,2.88,1.0577902941478545,4.174387269895637
2018,26,3619,27,77.76,2.8800000000000003,1.0577902941478547,3.295836866004329
2018,26,3465,13,37.44,2.88,1.0577902941478545,2.5649493574615367
2018,26,3662,36,103.68,2.8800000000000003,1.0577902941478547,3.58351893845611
2018,26,3477,44,126.72,2.88,1.0577902941478545,3.784189633918261
2018,26,3428,37,106.56,2.88,1.0577902941478545,3.6109179126442243
2018,26,277,117,336.96,2.88,1.0577902941478545,4.762173934797756
2018,26,3635,38,109.44,2.88,1.0577902941478545,3.6375861597263857
2018,26,3478,27,77.76,2.8800000000000003,1.0577902941478547,3.295836866004329
2018,26,3124,42,120.96,2.88,1.0577902941478545,3.7376696182833684
2018,26,3614,49,141.12,2.88,1.0577902941478545,3.8918202981106265
2018,26,3450,520,1497.6,2.88,1.0577902941478545,6.253828811575473
2018,26,3148,48,138.24,2.8800000000000003,1.0577902941478547,3.871201010907891
2018,26,3654,193,555.84,2.8800000000000003,1.0577902941478547,5.262690188904886
2018,26,703,90,258.4,2.871111111111111,1.0546991015781817,4.499809670330265
2018,26,3126,35,100.8,2.88,1.0577902941478545,3.5553480614894135
2018,26,3468,183,527.04,2.88,1.0577902941478545,5.209486152841421
2018,26,3114,94,270.72,2.8800000000000003,1.0577902941478547,4.543294782270004
2018,26,3620,11,31.68,2.88,1.0577902941478545,2.3978952727983707
2018,26,3125,9,25.92,2.8800000000000003,1.0577902941478547,2.1972245773362196
2018,26,3969,5,14.4,2.88,1.0577902941478545,1.6094379124341003
2018,26,3456,87,250.17,2.87551724137931,1.0562325681124198,4.465908118654584
2018,26,3643,56,161.28,2.88,1.0577902941478545,4.02535169073515
2018,26,763,24,69.12,2.8800000000000003,1.0577902941478547,3.1780538303479458
2018,26,1399,128,368.64,2.88,1.0577902941478545,4.852030263919617
2018,26,3666,149,428.32,2.8746308724832215,1.0559242738265833,5.003946305945459
2018,26,1394,92,264.96,2.88,1.0577902941478545,4.5217885770490405
2018,26,1326,277,797.76,2.88,1.0577902941478545,5.6240175061873385
2018,26,3659,33,95.04,2.8800000000000003,1.0577902941478547,3.4965075614664802
2018,26,3915,53,152.64,2.88,1.0577902941478545,3.970291913552122
2018,26,705,46,132.48,2.88,1.0577902941478545,3.828641396489095
2018,26,3139,110,316.8,2.88,1.0577902941478545,4.700480365792417
2018,26,3490,147,423.36,2.88,1.0577902941478545,4.990432586778736
2018,26,1376,6,17.28,2.8800000000000003,1.0577902941478547,1.791759469228055
2018,26,3109,3,8.64,2.8800000000000003,1.0577902941478547,1.0986122886681098
2018,26,3141,90,259.2,2.88,1.0577902941478545,4.499809670330265
2018,26,3936,46,130.09,2.8280434782608697,1.0395851221243726,3.828641396489095
2018,26,3634,11,31.68,2.88,1.0577902941478545,2.3978952727983707
2018,26,270,117,336.96,2.88,1.0577902941478545,4.762173934797756
2018,26,3673,111,319.68,2.88,1.0577902941478545,4.709530201312334
2018,26,3156,43,123.84,2.88,1.0577902941478545,3.7612001156935624
2018,26,3646,32,92.16,2.88,1.0577902941478545,3.4657359027997265
2018,26,3674,17,48.96,2.88,1.0577902941478545,2.833213344056216
2018,27,3112,99,285.12,2.88,1.0577902941478545,4.59511985013459
2018,27,743,6,17.28,2.8800000000000003,1.0577902941478547,1.791759469228055
2018,27,3149,23,66.24,2.88,1.0577902941478545,3.1354942159291497
2018,27,744,54,155.52,2.8800000000000003,1.0577902941478547,3.9889840465642745
2018,27,704,287,826.56,2.88,1.0577902941478545,5.659482215759621
2018,27,758,42,120.96,2.88,1.0577902941478545,3.7376696182833684
2018,27,3658,192,552.96,2.8800000000000003,1.0577902941478547,5.2574953720277815
2018,27,3104,43,123.84,2.88,1.0577902941478545,3.7612001156935624
2018,27,3660,92,264.96,2.88,1.0577902941478545,4.5217885770490405
2018,27,3653,258,743.04,2.88,1.0577902941478545,5.552959584921617
2018,27,3131,214,615.43,2.875841121495327,1.0563451954591871,5.365976015021851
2018,27,3117,201,578.88,2.88,1.0577902941478545,5.303304908059076
2018,27,3122,47,135.36,2.8800000000000003,1.0577902941478547,3.8501476017100584
2018,27,3120,46,132.48,2.88,1.0577902941478545,3.828641396489095
2018,27,3113,44,126.72,2.88,1.0577902941478545,3.784189633918261
2018,27,3151,247,711.36,2.88,1.0577902941478545,5.5093883366279774
2018,27,3150,26,74.88,2.88,1.0577902941478545,3.258096538021482
2018,27,3652,48,138.24,2.8800000000000003,1.0577902941478547,3.871201010907891
2018,27,3119,38,109.44,2.88,1.0577902941478545,3.6375861597263857
2018,27,3661,236,679.68,2.88,1.0577902941478545,5.4638318050256105
2018,27,3657,58,167.04,2.88,1.0577902941478545,4.060443010546419
2018,27,3640,55,158.4,2.88,1.0577902941478545,4.007333185232471
2018,27,3933,84,241.92,2.88,1.0577902941478545,4.430816798843313
2018,27,293,335,964.8,2.88,1.0577902941478545,5.814130531825066
2018,27,3492,125,360.0,2.88,1.0577902941478545,4.8283137373023015
2018,27,3644,21,60.48,2.88,1.0577902941478545,3.044522437723423
2018,27,3472,45,129.6,2.88,1.0577902941478545,3.8066624897703196
2018,27,3617,98,281.35,2.870918367346939,1.054631967208716,4.584967478670572
2018,27,3907,53,152.64,2.88,1.0577902941478545,3.970291913552122
2018,27,3135,106,305.28,2.88,1.0577902941478545,4.663439094112067
2018,27,3146,200,576.0,2.88,1.0577902941478545,5.298317366548036
2018,27,3636,255,734.4,2.88,1.0577902941478545,5.541263545158426
2018,27,3901,629,1811.52,2.88,1.0577902941478545,6.444131256700441
2018,27,3145,144,414.72,2.8800000000000003,1.0577902941478547,4.969813299576001
2018,27,3457,34,97.92,2.88,1.0577902941478545,3.5263605246161616
2018,27,3618,122,351.36,2.88,1.0577902941478545,4.804021044733257
2018,27,770,66,190.08,2.8800000000000003,1.0577902941478547,4.189654742026425
2018,27,3152,134,385.92,2.8800000000000003,1.0577902941478547,4.897839799950911
2018,27,1370,75,216.0,2.88,1.0577902941478545,4.31748811353631
2018,27,1306,62,178.56,2.88,1.0577902941478545,4.127134385045092
2018,27,3676,176,505.0,2.8693181818181817,1.054074434237208,5.170483995038151
2018,27,730,99,285.12,2.88,1.0577902941478545,4.59511985013459
2018,27,1341,390,1123.2,2.8800000000000003,1.0577902941478547,5.966146739123692
2018,27,3665,199,573.12,2.88,1.0577902941478545,5.293304824724492
2018,27,1371,54,155.52,2.8800000000000003,1.0577902941478547,3.9889840465642745
2018,27,3639,144,273.72,1.9008333333333336,0.6422923865082965,4.969813299576001
2018,27,3451,118,339.84,2.88,1.0577902941478545,4.770684624465665
2018,27,275,56,152.28,2.7192857142857143,1.0003692407791474,4.02535169073515
2018,27,775,56,161.28,2.88,1.0577902941478545,4.02535169073515
2018,27,3925,102,293.76,2.88,1.0577902941478545,4.624972813284271
2018,27,3663,190,547.2,2.8800000000000003,1.0577902941478547,5.247024072160486
2018,27,3919,178,512.64,2.88,1.0577902941478545,5.181783550292085
2018,27,3670,211,607.68,2.88,1.0577902941478545,5.351858133476067
2018,27,3926,75,216.0,2.88,1.0577902941478545,4.31748811353631
2018,27,3621,193,555.84,2.8800000000000003,1.0577902941478547,5.262690188904886
2018,27,3494,131,377.28,2.88,1.0577902941478545,4.875197323201151
2018,27,3143,110,316.8,2.88,1.0577902941478545,4.700480365792417
2018,27,710,309,889.92,2.88,1.0577902941478545,5.733341276897746
2018,27,1335,243,699.84,2.8800000000000003,1.0577902941478547,5.493061443340548
2018,27,1384,41,118.08,2.88,1.0577902941478545,3.713572066704308
2018,27,1368,49,141.12,2.88,1.0577902941478545,3.8918202981106265
2018,27,3668,96,276.48,2.8800000000000003,1.0577902941478547,4.564348191467836
2018,27,3679,137,394.56,2.88,1.0577902941478545,4.919980925828125
2018,27,263,64,184.32,2.88,1.0577902941478545,4.1588830833596715
2018,27,266,63,181.44,2.88,1.0577902941478545,4.143134726391533
2018,27,1356,70,200.6,2.8657142857142857,1.0528176334784762,4.248495242049359
2018,27,3138,245,705.6,2.88,1.0577902941478545,5.501258210544727
2018,27,3677,55,158.4,2.88,1.0577902941478545,4.007333185232471
2018,27,3022,197,567.36,2.88,1.0577902941478545,5.2832037287379885
2018,27,3493,115,331.2,2.88,1.0577902941478545,4.74493212836325
2018,27,1302,316,910.08,2.8800000000000003,1.0577902941478547,5.755742213586912
2018,27,288,164,472.32,2.88,1.0577902941478545,5.099866427824199
2018,27,3672,124,357.12,2.88,1.0577902941478545,4.820281565605037
2018,27,3675,47,135.36,2.8800000000000003,1.0577902941478547,3.8501476017100584
2018,27,289,36,103.68,2.8800000000000003,1.0577902941478547,3.58351893845611
2018,27,1352,91,262.08,2.88,1.0577902941478545,4.51085950651685
2018,27,3476,185,532.8,2.88,1.0577902941478545,5.220355825078324
2018,27,1375,353,1012.2,2.8674220963172807,1.053413401846681,5.8664680569332965
2018,27,793,41,118.08,2.88,1.0577902941478545,3.713572066704308
2018,27,268,113,325.44,2.88,1.0577902941478545,4.727387818712341
2018,27,3467,34,97.92,2.88,1.0577902941478545,3.5263605246161616
2018,27,3923,68,195.84,2.88,1.0577902941478545,4.219507705176107
2018,27,796,44,126.72,2.88,1.0577902941478545,3.784189633918261
2018,27,1320,63,181.44,2.88,1.0577902941478545,4.143134726391533
2018,27,3664,346,996.48,2.88,1.0577902941478545,5.846438775057725
2018,27,3615,42,120.96,2.88,1.0577902941478545,3.7376696182833684
2018,27,3461,59,169.92,2.88,1.0577902941478545,4.07753744390572
2018,27,3922,91,262.08,2.88,1.0577902941478545,4.51085950651685
2018,27,723,66,190.08,2.8800000000000003,1.0577902941478547,4.189654742026425
2018,27,3916,55,158.4,2.88,1.0577902941478545,4.007333185232471
2018,27,3473,113,325.44,2.88,1.0577902941478545,4.727387818712341
2018,27,3142,215,619.2,2.8800000000000003,1.0577902941478547,5.3706380281276624
2018,27,3680,44,126.72,2.88,1.0577902941478545,3.784189633918261
2018,27,3631,297,854.47,2.877003367003367,1.056749254886198,5.6937321388027
2018,27,760,166,478.08,2.88,1.0577902941478545,5.111987788356544
2018,27,3910,221,614.71,2.7814932126696834,1.0229879103611463,5.3981627015177525
2018,27,1336,137,394.56,2.88,1.0577902941478545,4.919980925828125
2018,27,3681,70,201.6,2.88,1.0577902941478545,4.248495242049359
2018,27,3937,21,60.48,2.88,1.0577902941478545,3.044522437723423
2018,27,3622,72,207.36,2.8800000000000003,1.0577902941478547,4.276666119016055
2018,27,1350,45,129.6,2.88,1.0577902941478545,3.8066624897703196
2018,27,3659,82,236.16,2.88,1.0577902941478545,4.406719247264253
2018,27,763,103,290.64,2.821747572815534,1.0373563996833106,4.634728988229636
2018,27,273,167,387.96,2.32311377245509,0.842908429108587,5.117993812416755
2018,27,3666,289,543.32,1.8800000000000001,0.6312717768418579,5.666426688112432
2018,27,1394,449,1293.12,2.88,1.0577902941478545,6.1070228877422545
2018,27,3674,28,79.64,2.8442857142857143,1.0453119690207917,3.332204510175204
2018,27,3468,173,495.24,2.862658959537572,1.0517508990547118,5.153291594497779
2018,27,3114,114,328.32,2.88,1.0577902941478545,4.736198448394496
2018,27,3109,21,60.48,2.88,1.0577902941478545,3.044522437723423
2018,27,1376,50,144.0,2.88,1.0577902941478545,3.912023005428146
2018,27,3156,72,207.36,2.8800000000000003,1.0577902941478547,4.276666119016055
2018,27,3646,36,103.68,2.8800000000000003,1.0577902941478547,3.58351893845611
2018,27,3924,391,1125.08,2.8774424552429667,1.0569018632359906,5.968707559985366
2018,27,1399,153,440.64,2.88,1.0577902941478545,5.030437921392435
2018,27,3635,19,54.72,2.88,1.0577902941478545,2.9444389791664403
2018,27,1346,208,599.04,2.88,1.0577902941478545,5.337538079701318
2018,27,3667,70,201.6,2.88,1.0577902941478545,4.248495242049359
2018,27,3642,121,348.48,2.8800000000000003,1.0577902941478547,4.795790545596741
2018,27,3477,57,164.16,2.88,1.0577902941478545,4.04305126783455
2018,27,3428,24,69.12,2.8800000000000003,1.0577902941478547,3.1780538303479458
2018,27,3126,39,112.32,2.88,1.0577902941478545,3.6635616461296463
2018,27,3643,121,348.48,2.8800000000000003,1.0577902941478547,4.795790545596741
2018,27,3616,17,48.96,2.88,1.0577902941478545,2.833213344056216
2018,27,705,40,114.2,2.855,1.0490718431079735,3.6888794541139363
2018,27,3463,53,152.64,2.88,1.0577902941478545,3.970291913552122
2018,27,3453,226,650.88,2.88,1.0577902941478545,5.420534999272286
2018,27,3474,80,230.4,2.88,1.0577902941478545,4.382026634673881
2018,27,3915,34,97.92,2.88,1.0577902941478545,3.5263605246161616
2018,27,3620,94,270.72,2.8800000000000003,1.0577902941478547,4.543294782270004
2018,27,3614,34,97.92,2.88,1.0577902941478545,3.5263605246161616
2018,27,3478,31,89.28,2.88,1.0577902941478545,3.4339872044851463
2018,27,3124,92,264.96,2.88,1.0577902941478545,4.5217885770490405
2018,27,3682,76,218.88,2.88,1.0577902941478545,4.330733340286331
2018,27,3140,21,60.48,2.88,1.0577902941478545,3.044522437723423
2018,27,1312,37,106.56,2.88,1.0577902941478545,3.6109179126442243
2018,27,753,136,391.68,2.88,1.0577902941478545,4.912654885736052
2018,27,740,71,204.48,2.88,1.0577902941478545,4.2626798770413155
2018,27,3619,17,48.96,2.88,1.0577902941478545,2.833213344056216
2018,27,3480,273,786.24,2.88,1.0577902941478545,5.60947179518496
2018,27,3462,44,126.72,2.88,1.0577902941478545,3.784189633918261
2018,27,3133,22,63.36,2.88,1.0577902941478545,3.091042453358316
2018,27,3673,198,570.24,2.88,1.0577902941478545,5.288267030694535
2018,27,3134,228,656.64,2.88,1.0577902941478545,5.429345628954441
2018,27,277,268,771.84,2.8800000000000003,1.0577902941478547,5.5909869805108565
2018,27,718,14,40.32,2.88,1.0577902941478545,2.6390573296152584
2018,27,1326,434,1249.92,2.8800000000000003,1.0577902941478547,6.073044534100405
2018,27,3662,9,25.92,2.8800000000000003,1.0577902941478547,2.1972245773362196
2018,27,3139,137,394.56,2.88,1.0577902941478545,4.919980925828125
2018,27,3490,108,305.04,2.8244444444444445,1.0383116884250887,4.68213122712422
2018,27,3634,206,585.39,2.8416990291262136,1.0444021229854359,5.327876168789581
2018,27,1313,147,423.36,2.88,1.0577902941478545,4.990432586778736
2018,27,3456,220,617.71,2.8077727272727273,1.0323915453070043,5.393627546352362
2018,27,291,63,181.44,2.88,1.0577902941478545,4.143134726391533
2018,27,3654,261,750.68,2.876168582375479,1.0564590551003783,5.564520407322694
2018,27,3125,13,37.44,2.88,1.0577902941478545,2.5649493574615367
2018,27,3136,74,213.12,2.88,1.0577902941478545,4.30406509320417
2018,27,703,123,354.24,2.88,1.0577902941478545,4.812184355372417
2018,27,3450,534,1537.92,2.8800000000000003,1.0577902941478547,6.280395838960195
2018,27,3148,12,34.56,2.8800000000000003,1.0577902941478547,2.4849066497880004
2018,27,1386,258,743.04,2.88,1.0577902941478545,5.552959584921617
2018,27,3496,37,106.56,2.88,1.0577902941478545,3.6109179126442243
2018,27,3936,101,290.88,2.88,1.0577902941478545,4.61512051684126
2018,27,737,129,371.52,2.88,1.0577902941478545,4.859812404361672
2018,27,3141,103,296.64,2.88,1.0577902941478545,4.634728988229636
2018,27,270,230,662.4,2.88,1.0577902941478545,5.438079308923196
2018,27,1373,86,247.68,2.88,1.0577902941478545,4.454347296253507
2018,27,3132,65,187.2,2.88,1.0577902941478545,4.174387269895637
2018,28,3149,32,60.16,1.88,0.6312717768418578,3.4657359027997265
2018,28,744,170,492.69,2.8981764705882354,1.0640817359673176,5.135798437050262
2018,28,3660,76,262.14,3.4492105263157895,1.2381453719050683,4.330733340286331
2018,28,3933,9,44.46,4.94,1.5973653311998313,2.1972245773362196
2018,28,3492,95,273.6,2.8800000000000003,1.0577902941478547,4.553876891600541
2018,28,3142,336,967.68,2.88,1.0577902941478545,5.817111159963204
2018,28,288,92,264.96,2.88,1.0577902941478545,4.5217885770490405
2018,28,3670,188,541.44,2.8800000000000003,1.0577902941478547,5.236441962829949
2018,28,3152,33,143.01,4.333636363636363,1.4664069964183637,3.4965075614664802
2018,28,1320,14,76.64,5.474285714285714,1.7000618040473465,2.6390573296152584
2018,28,3631,119,353.43,2.97,1.0885619528146082,4.77912349311153
2018,28,3676,13,72.64,5.587692307692308,1.7205663768315012,2.5649493574615367
2018,28,3910,24,136.34,5.680833333333333,1.7370979355866936,3.1780538303479458
2018,28,1356,37,106.93,2.89,1.0612565021243408,3.6109179126442243
2018,28,3668,100,288.0,2.88,1.0577902941478545,4.605170185988092
2018,28,1341,188,712.92,3.7921276595744677,1.3329272493257012,5.236441962829949
2018,28,3146,161,457.52,2.8417391304347825,1.0444162346225978,5.081404364984463
2018,28,3666,56,105.37,1.881607142857143,0.6321262748762871,4.02535169073515
2018,28,3496,9,46.79,5.198888888888889,1.6484449275419055,2.1972245773362196
2018,28,3450,486,1390.77,2.861666666666667,1.0514042056813293,6.186208623900494
2018,28,3453,172,495.36,2.88,1.0577902941478545,5.147494476813453
2018,28,1346,30,86.4,2.8800000000000003,1.0577902941478547,3.4011973816621555
2018,28,3642,23,123.43,5.366521739130435,1.6801799778266877,3.1354942159291497
2018,28,3156,89,256.32,2.88,1.0577902941478545,4.48863636973214
2018,28,3124,110,316.8,2.88,1.0577902941478545,4.700480365792417
2018,28,3478,12,57.76,4.8133333333333335,1.5713898447965704,2.4849066497880004
2018,28,740,205,589.64,2.876292682926829,1.0565022020406691,5.3230099791384085
2018,28,273,8,28.55,3.56875,1.2722153944221832,2.0794415416798357
2018,28,3134,94,270.72,2.8800000000000003,1.0577902941478547,4.543294782270004
2018,28,3936,75,216.0,2.88,1.0577902941478545,4.31748811353631
2018,28,3654,127,365.76,2.88,1.0577902941478545,4.844187086458591
2018,28,3634,111,526.67,4.744774774774775,1.5570439651344639,4.709530201312334
2018,28,3132,52,149.76,2.88,1.0577902941478545,3.9512437185814275
2018,28,3674,43,123.84,2.88,1.0577902941478545,3.7612001156935624
2018,28,1373,41,164.43,4.010487804878049,1.388912881021827,3.713572066704308
2018,28,3616,12,64.7,5.391666666666667,1.6848545517188545,2.4849066497880004
2018,28,3667,182,546.0,3.0,1.0986122886681098,5.204006687076795
2018,28,3924,199,597.0,3.0,1.0986122886681098,5.293304824724492
2018,28,1399,35,100.8,2.88,1.0577902941478545,3.5553480614894135
2018,29,3149,11,61.58,5.598181818181818,1.7224418696979837,2.3978952727983707
2018,29,3660,17,86.04,5.061176470588236,1.6215989603433132,2.833213344056216
2018,29,3151,46,138.0,3.0,1.0986122886681098,3.828641396489095
2018,29,3132,35,100.8,2.88,1.0577902941478545,3.5553480614894135
2018,29,3152,22,97.34,4.424545454545455,1.4871675510469924,3.091042453358316
2018,29,1341,149,517.03,3.4699999999999998,1.2441545939587677,5.003946305945459
2018,29,3146,180,360.0,2.0,0.6931471805599453,5.19295685089021
2018,29,288,14,40.32,2.88,1.0577902941478545,2.6390573296152584
2018,29,3654,161,463.68,2.88,1.0577902941478545,5.081404364984463
2018,29,3670,27,136.47,5.054444444444444,1.6202679442456933,3.295836866004329
2018,29,740,11,59.49,5.408181818181818,1.6879129584014438,2.3978952727983707
2018,29,3142,269,827.25,3.075278810408922,1.1233955671998825,5.594711379601839
2018,29,1346,25,122.55,4.902,1.5896432851059208,3.2188758248682006
2018,29,3492,134,385.92,2.8800000000000003,1.0577902941478547,4.897839799950911
2018,29,1356,32,98.64,3.0825,1.1257409560563623,3.4657359027997265
2018,29,3631,125,371.25,2.97,1.0885619528146082,4.8283137373023015
2018,29,3134,12,62.37,5.1975,1.6481777407500309,2.4849066497880004
2018,29,1373,209,601.92,2.88,1.0577902941478545,5.342334251964811
2018,29,3924,129,387.0,3.0,1.0986122886681098,4.859812404361672
2018,29,1376,30,104.94,3.4979999999999998,1.2521913765964103,3.4011973816621555
2018,29,3156,58,167.04,2.88,1.0577902941478545,4.060443010546419
2018,29,3674,34,97.92,2.88,1.0577902941478545,3.5263605246161616
2018,29,3634,112,444.64,3.9699999999999998,1.378766094699099,4.718498871295094
2018,29,3667,223,669.0,3.0,1.0986122886681098,5.407171771460119
2018,29,3453,25,139.98,5.5992,1.7226237303931928,3.2188758248682006
2018,29,3124,150,540.15,3.601,1.2812115846667382,5.0106352940962555
2018,29,3936,90,259.2,2.88,1.0577902941478545,4.499809670330265
2018,29,3450,143,436.56,3.052867132867133,1.1160811926180692,4.962844630259907
2018,29,1399,58,167.04,2.88,1.0577902941478545,4.060443010546419
2018,29,3643,17,101.49,5.97,1.7867469274045107,2.833213344056216
2018,30,3104,18,91.21,5.067222222222222,1.6227927822959023,2.8903717578961645
2018,30,3113,18,103.48,5.748888888888889,1.7490065994216637,2.8903717578961645
2018,30,3151,16,48.0,3.0,1.0986122886681098,2.772588722239781
2018,30,3135,15,85.57,5.704666666666666,1.7412845533277532,2.70805020110221
2018,30,3142,138,468.51,3.395,1.2223037610106595,4.927253685157205
2018,30,3643,9,53.73,5.97,1.7867469274045107,2.1972245773362196
2018,30,3936,53,152.64,2.88,1.0577902941478545,3.970291913552122
2018,30,3666,16,87.56,5.4725,1.699735550414881,2.772588722239781
2018,30,3654,93,322.55,3.468279569892473,1.2436586698249947,4.532599493153256
2018,30,3677,15,85.59,5.706,1.7415182527913082,2.70805020110221
2018,30,1313,23,125.37,5.450869565217391,1.695775149198784,3.1354942159291497
2018,30,3634,57,226.29,3.9699999999999998,1.378766094699099,4.04305126783455
2018,30,3492,28,80.64,2.88,1.0577902941478545,3.332204510175204
2018,30,288,22,63.36,2.88,1.0577902941478545,3.091042453358316
2018,30,3132,10,55.74,5.574,1.7181129290597565,2.302585092994046
2018,30,3674,9,41.37,4.596666666666667,1.5253314031371008,2.1972245773362196
2018,30,1399,34,97.92,2.88,1.0577902941478545,3.5263605246161616
2018,30,3924,9,29.97,3.33,1.2029723039923526,2.1972245773362196
2018,30,3616,16,91.54,5.72125,1.7441873129857148,2.772588722239781
2018,30,3614,34,111.16,3.2694117647058825,1.1846100802581416,3.5263605246161616
2018,30,3124,64,184.32,2.88,1.0577902941478545,4.1588830833596715
2018,30,1341,86,293.87,3.417093023255814,1.2287901964254053,4.454347296253507
2018,30,3639,15,81.59,5.439333333333334,1.6936565043384988,2.70805020110221
2018,30,3474,17,85.57,5.033529411764706,1.6161214103737473,2.833213344056216
2018,30,1373,74,213.12,2.88,1.0577902941478545,4.30406509320417
2018,30,3450,24,127.36,5.306666666666667,1.6689638917481273,3.1780538303479458
2018,30,3667,49,147.0,3.0,1.0986122886681098,3.8918202981106265
2018,31,3151,43,126.76,2.947906976744186,1.0810954191291575,3.7612001156935624
2018,31,3665,81,285.07,3.5193827160493827,1.2582856094731105,4.394449154672439
2018,31,288,19,54.72,2.88,1.0577902941478545,2.9444389791664403
2018,31,3132,12,68.15,5.679166666666667,1.7368045083545414,2.4849066497880004
2018,31,1373,24,81.48,3.395,1.2223037610106595,3.1780538303479458
2018,31,1399,36,103.68,2.8800000000000003,1.0577902941478547,3.58351893845611
2018,31,3643,15,89.55,5.97,1.7867469274045107,2.70805020110221
2018,31,3969,20,99.55,4.9775,1.6049277569562144,2.995732273553991
2018,31,753,27,73.85,2.735185185185185,1.0061991429730597,3.295836866004329
2018,31,3124,3,11.73,3.91,1.3635373739972745,1.0986122886681098
2018,31,3667,37,111.0,3.0,1.0986122886681098,3.6109179126442243
2018,32,3122,21,119.41,5.686190476190476,1.7380405118218702,3.044522437723423
2018,32,3151,10,41.88,4.188000000000001,1.4322232930082905,2.302585092994046
2018,32,3652,23,91.31,3.97,1.3787660946990992,3.1354942159291497
2018,32,1384,26,139.08,5.34923076923077,1.6769527691181787,3.258096538021482
2018,32,3631,18,71.46,3.9699999999999998,1.378766094699099,2.8903717578961645
2018,32,737,32,178.77,5.5865625,1.7203641606272708,3.4657359027997265
2018,32,1356,16,79.16,4.9475,1.5988823984945837,2.772588722239781
2018,32,3134,9,49.64,5.515555555555555,1.707572383000187,2.1972245773362196
2018,32,3925,33,188.83,5.722121212121213,1.7443395779270063,3.4965075614664802
2018,32,3679,15,85.46,5.697333333333333,1.7399982291136689,2.70805020110221
2018,32,3643,12,71.64,5.97,1.7867469274045107,2.4849066497880004
2018,32,3673,15,77.62,5.174666666666667,1.6437749248385503,2.70805020110221
2018,32,3139,18,99.28,5.515555555555555,1.707572383000187,2.8903717578961645
2018,32,3636,47,264.23,5.621914893617022,1.7266723342724655,3.8501476017100584
2018,32,3937,12,67.55,5.629166666666666,1.7279614146182074,2.4849066497880004
2018,32,3462,15,85.57,5.704666666666666,1.7412845533277532,2.70805020110221
2018,32,753,12,65.67,5.4725,1.699735550414881,2.4849066497880004
2018,32,3617,12,55.28,4.6066666666666665,1.527504529671414,2.4849066497880004
2018,32,3618,16,79.16,4.9475,1.5988823984945837,2.772588722239781
2018,32,3667,47,141.0,3.0,1.0986122886681098,3.8501476017100584
2018,32,793,12,59.37,4.9475,1.5988823984945837,2.4849066497880004
