year,week,country,brand,channel,quantity,ppu,ppu_l,quantity_l
2019,9,Kenya,2,wholesale,571,13.02,2.5664866367804233,6.3473892096560105
2019,8,Papua New Guinea,1,wholesale,800,15.15,2.7180005319553784,6.684611727667927
2019,25,Guatamala,3,shop,494,12.5,2.5257286443082556,6.202535517187923
2019,38,Panama,1,wholesale,281,12.5,2.5257286443082556,5.638354669333745
2019,49,Guatamala,3,retail,470,15.15,2.7180005319553784,6.152732694704104
2019,16,Guatamala,2,shop,482,13.02,2.5664866367804233,6.1779441140506
2019,31,Ethiopia,2,wholesale,670,12.73,2.543961412569315,6.507277712385012
2019,52,Ethiopia,4,wholesale,655,13.02,2.5664866367804233,6.484635235635252
2019,31,Panama,3,wholesale,292,12.6,2.533696813957432,5.676753802268282
2019,28,Panama,1,retail,276,12.91,2.558002204858551,5.62040086571715
2019,28,Papua New Guinea,1,shop,860,12.75,2.545531271604435,6.756932389247553
2019,33,Kenya,3,retail,570,13.02,2.5664866367804233,6.345636360828596
2019,5,Guatamala,1,shop,470,15.15,2.7180005319553784,6.152732694704104
2019,52,Guatamala,2,shop,492,12.5,2.5257286443082556,6.198478716492308
2019,29,Ethiopia,4,retail,655,12.96,2.561867690924129,6.484635235635252
2019,11,Papua New Guinea,1,wholesale,800,15.15,2.7180005319553784,6.684611727667927
2019,26,Kenya,1,wholesale,607,12.44,2.5209170873110334,6.408528791059498
2019,38,Papua New Guinea,1,wholesale,880,12.5,2.5257286443082556,6.779921907472252
2019,10,Papua New Guinea,1,wholesale,851,12.75,2.545531271604435,6.7464121285733745
2019,5,Guatamala,1,shop,488,12.75,2.545531271604435,6.1903154058531475
2019,14,Kenya,1,wholesale,570,13.01,2.565718292524414,6.345636360828596
2019,23,Papua New Guinea,1,shop,870,12.5,2.5257286443082556,6.76849321164863
2019,10,Guatamala,3,wholesale,410,14.2,2.653241964607215,6.016157159698354
2019,32,Guatamala,2,wholesale,470,15.15,2.7180005319553784,6.152732694704104
2019,14,Kenya,1,wholesale,560,14.2,2.653241964607215,6.327936783729195
2019,32,Panama,3,wholesale,260,15.15,2.7180005319553784,5.560681631015528
2019,29,Guatamala,1,retail,476,14.2,2.653241964607215,6.16541785423142
2019,7,Panama,1,shop,276,13.02,2.5664866367804233,5.62040086571715
2019,38,Papua New Guinea,1,shop,800,15.15,2.7180005319553784,6.684611727667927
2019,23,Kenya,2,shop,590,12.5,2.5257286443082556,6.380122536899765
2019,46,Papua New Guinea,1,shop,800,15.15,2.7180005319553784,6.684611727667927
2019,5,Papua New Guinea,1,shop,800,15.15,2.7180005319553784,6.684611727667927
2019,17,Guatamala,1,shop,488,12.75,2.545531271604435,6.1903154058531475
2019,15,Ethiopia,3,wholesale,625,15.16,2.7186603802142257,6.437751649736401
2019,15,Panama,1,wholesale,284,12.75,2.545531271604435,5.648974238161206
2019,34,Guatamala,1,shop,476,14.2,2.653241964607215,6.16541785423142
2019,51,Kenya,3,retail,580,12.75,2.545531271604435,6.363028103540465
2019,16,Guatamala,3,retail,494,12.6,2.533696813957432,6.202535517187923
2019,7,Papua New Guinea,1,retail,840,13.02,2.5664866367804233,6.733401891837359
2019,10,Kenya,3,wholesale,580,12.75,2.545531271604435,6.363028103540465
2019,9,Kenya,4,wholesale,550,15.15,2.7180005319553784,6.309918278226516
2019,2,Panama,2,shop,260,15.15,2.7180005319553784,5.560681631015528
2019,25,Ethiopia,4,retail,685,12.5,2.5257286443082556,6.529418838262226
2019,50,Guatamala,3,wholesale,488,12.75,2.545531271604435,6.1903154058531475
2019,5,Panama,3,wholesale,292,12.5,2.5257286443082556,5.676753802268282
2019,52,Guatamala,4,wholesale,494,12.5,2.5257286443082556,6.202535517187923
2019,45,Guatamala,4,shop,467,13.02,2.5664866367804233,6.1463292576688975
2019,34,Panama,2,wholesale,305,12.75,2.545531271604435,5.720311776607412
2019,12,Ethiopia,5,retail,655,13.02,2.5664866367804233,6.484635235635252
2019,27,Ethiopia,2,retail,635,15.15,2.7180005319553784,6.453624998892692
2019,35,Panama,3,wholesale,292,12.5,2.5257286443082556,5.676753802268282
2019,18,Ethiopia,1,shop,704,12.5,2.5257286443082556,6.556778356158042
2019,19,Ethiopia,5,wholesale,625,15.1,2.714694743820879,6.437751649736401
2019,29,Guatamala,2,retail,476,14.2,2.653241964607215,6.16541785423142
2019,18,Kenya,4,wholesale,530,14.2,2.653241964607215,6.272877006546167
2019,16,Papua New Guinea,1,retail,862,13.02,2.5664866367804233,6.759255270663693
2019,18,Kenya,4,shop,590,12.5,2.5257286443082556,6.380122536899765
2019,11,Panama,2,retail,260,15.15,2.7180005319553784,5.560681631015528
2019,31,Ethiopia,3,retail,625,15.15,2.7180005319553784,6.437751649736401
2019,43,Panama,1,wholesale,276,13.02,2.5664866367804233,5.62040086571715
2019,11,Panama,1,shop,284,12.75,2.545531271604435,5.648974238161206
2019,6,Guatamala,2,retail,482,13.02,2.5664866367804233,6.1779441140506
2019,52,Guatamala,1,retail,476,14.2,2.653241964607215,6.16541785423142
2019,41,Ethiopia,1,retail,685,12.5,2.5257286443082556,6.529418838262226
2019,1,Panama,1,shop,276,13.02,2.5664866367804233,5.62040086571715
2019,24,Ethiopia,5,retail,670,12.75,2.545531271604435,6.507277712385012
2019,34,Ethiopia,2,shop,625,15.15,2.7180005319553784,6.437751649736401
2019,34,Guatamala,4,retail,470,15.15,2.7180005319553784,6.152732694704104
2019,43,Panama,2,retail,260,15.09,2.7140322727797574,5.560681631015528
2019,35,Ethiopia,5,retail,640,14.15,2.649714624089247,6.461468176353717
2019,7,Panama,2,retail,292,12.5,2.5257286443082556,5.676753802268282
2019,36,Papua New Guinea,1,retail,820,14.2,2.653241964607215,6.709304340258298
2019,3,Kenya,2,retail,550,15.15,2.7180005319553784,6.309918278226516
2019,46,Guatamala,2,wholesale,482,13.02,2.5664866367804233,6.1779441140506
2019,10,Guatamala,3,retail,476,14.2,2.653241964607215,6.16541785423142
2019,11,Papua New Guinea,1,retail,840,13.02,2.5664866367804233,6.733401891837359
2019,39,Panama,2,shop,284,12.75,2.545531271604435,5.648974238161206
2019,22,Papua New Guinea,1,wholesale,840,13.02,2.5664866367804233,6.733401891837359
2019,6,Guatamala,4,retail,446,14.2,2.653241964607215,6.100318952020064
2019,32,Papua New Guinea,1,wholesale,808,14.2,2.653241964607215,6.694562058521095
2019,39,Guatamala,4,wholesale,470,15.15,2.7180005319553784,6.152732694704104
2019,28,Panama,3,wholesale,292,12.5,2.5257286443082556,5.676753802268282
2019,14,Panama,1,wholesale,276,13.13,2.574899688314705,5.62040086571715
2019,42,Papua New Guinea,1,wholesale,911,13.02,2.5664866367804233,6.814542897259958
2019,42,Guatamala,4,shop,494,12.5,2.5257286443082556,6.202535517187923
2019,47,Papua New Guinea,1,retail,800,15.15,2.7180005319553784,6.684611727667927
2019,25,Guatamala,1,wholesale,494,12.5,2.5257286443082556,6.202535517187923
2019,11,Kenya,1,retail,590,12.5,2.5257286443082556,6.380122536899765
2019,32,Panama,2,wholesale,284,12.75,2.545531271604435,5.648974238161206
2019,49,Kenya,4,wholesale,580,12.75,2.545531271604435,6.363028103540465
2019,37,Papua New Guinea,1,wholesale,840,13.02,2.5664866367804233,6.733401891837359
2019,41,Ethiopia,5,shop,640,14.2,2.653241964607215,6.461468176353717
2019,28,Papua New Guinea,1,wholesale,880,12.5,2.5257286443082556,6.779921907472252
2019,36,Kenya,3,wholesale,590,12.5,2.5257286443082556,6.380122536899765
2019,40,Guatamala,3,retail,476,14.2,2.653241964607215,6.16541785423142
2019,18,Guatamala,3,shop,482,13.02,2.5664866367804233,6.1779441140506
2019,18,Panama,1,shop,260,15.15,2.7180005319553784,5.560681631015528
2019,28,Kenya,4,retail,560,14.24,2.65605490598383,6.327936783729195
2019,6,Ethiopia,2,retail,685,12.5,2.5257286443082556,6.529418838262226
2019,3,Panama,2,shop,276,13.02,2.5664866367804233,5.62040086571715
2019,46,Ethiopia,2,retail,640,14.2,2.653241964607215,6.461468176353717
2019,48,Guatamala,2,retail,444,12.75,2.545531271604435,6.095824562432225
2019,24,Panama,2,retail,260,15.15,2.7180005319553784,5.560681631015528
2019,26,Ethiopia,2,wholesale,670,12.75,2.545531271604435,6.507277712385012
2019,5,Papua New Guinea,1,retail,860,12.75,2.545531271604435,6.756932389247553
2019,50,Papua New Guinea,1,retail,860,12.79,2.548663615590751,6.756932389247553
2019,17,Papua New Guinea,1,wholesale,800,15.15,2.7180005319553784,6.684611727667927
2019,45,Papua New Guinea,1,wholesale,820,14.2,2.653241964607215,6.709304340258298
2019,32,Kenya,1,wholesale,560,14.2,2.653241964607215,6.327936783729195
2019,26,Panama,1,retail,276,12.87,2.554899021608035,5.62040086571715
2019,44,Papua New Guinea,1,retail,880,12.5,2.5257286443082556,6.779921907472252
2019,10,Kenya,2,shop,550,15.15,2.7180005319553784,6.309918278226516
2019,17,Ethiopia,1,shop,685,12.42,2.519308076505333,6.529418838262226
2019,4,Papua New Guinea,1,shop,840,13.14,2.5756610130564646,6.733401891837359
2019,5,Guatamala,3,retail,488,12.75,2.545531271604435,6.1903154058531475
2019,36,Papua New Guinea,1,shop,860,12.75,2.545531271604435,6.756932389247553
2019,44,Kenya,3,retail,560,14.2,2.653241964607215,6.327936783729195
2019,42,Panama,1,wholesale,298,14.2,2.653241964607215,5.697093486505405
2019,3,Kenya,1,wholesale,590,12.5,2.5257286443082556,6.380122536899765
2019,2,Papua New Guinea,1,shop,880,12.5,2.5257286443082556,6.779921907472252
2019,19,Guatamala,2,retail,482,13.02,2.5664866367804233,6.1779441140506
2019,41,Guatamala,4,wholesale,487,15.15,2.7180005319553784,6.18826412308259
2019,2,Ethiopia,2,shop,640,14.2,2.653241964607215,6.461468176353717
2019,28,Papua New Guinea,1,wholesale,820,14.28,2.658859956911438,6.709304340258298
2019,32,Panama,3,wholesale,299,13.02,2.5664866367804233,5.700443573390687
2019,32,Papua New Guinea,1,shop,827,13.02,2.5664866367804233,6.717804695023691
2019,40,Papua New Guinea,1,shop,880,12.5,2.5257286443082556,6.779921907472252
2019,17,Kenya,3,retail,590,12.5,2.5257286443082556,6.380122536899765
2019,8,Panama,2,wholesale,284,12.75,2.545531271604435,5.648974238161206
2019,19,Panama,1,retail,260,15.15,2.7180005319553784,5.560681631015528
2019,46,Panama,3,shop,268,14.2,2.653241964607215,5.5909869805108565
2019,34,Guatamala,4,shop,488,12.75,2.545531271604435,6.1903154058531475
2019,36,Papua New Guinea,1,shop,800,15.15,2.7180005319553784,6.684611727667927
2019,49,Ethiopia,1,shop,662,14.11,2.6468837658647226,6.495265555937008
2019,39,Panama,3,shop,268,14.2,2.653241964607215,5.5909869805108565
2019,3,Panama,2,retail,268,14.17,2.6511270537025893,5.5909869805108565
2019,49,Panama,1,wholesale,260,15.15,2.7180005319553784,5.560681631015528
2019,9,Ethiopia,3,wholesale,640,14.2,2.653241964607215,6.461468176353717
2019,13,Panama,3,shop,260,15.15,2.7180005319553784,5.560681631015528
2019,19,Kenya,2,retail,580,12.75,2.545531271604435,6.363028103540465
2019,52,Guatamala,1,shop,532,12.5,2.5257286443082556,6.2766434893416445
2019,40,Kenya,2,shop,550,15.28,2.7265447837383743,6.309918278226516
2019,44,Panama,3,retail,255,12.5,2.5257286443082556,5.541263545158426
2019,46,Ethiopia,2,wholesale,636,13.02,2.5664866367804233,6.455198563340122
2019,34,Guatamala,2,wholesale,476,14.21,2.6539459421090092,6.16541785423142
2019,22,Ethiopia,4,shop,685,12.5,2.5257286443082556,6.529418838262226
2019,47,Ethiopia,5,shop,640,14.2,2.653241964607215,6.461468176353717
2019,47,Papua New Guinea,1,wholesale,860,12.73,2.543961412569315,6.756932389247553
2019,17,Ethiopia,1,wholesale,670,12.75,2.545531271604435,6.507277712385012
2019,8,Panama,3,shop,250,14.2,2.653241964607215,5.521460917862246
2019,11,Panama,3,wholesale,260,15.15,2.7180005319553784,5.560681631015528
2019,51,Panama,1,shop,268,14.2,2.653241964607215,5.5909869805108565
2019,3,Kenya,3,wholesale,575,12.75,2.545531271604435,6.354370040797351
2019,14,Papua New Guinea,1,retail,800,15.15,2.7180005319553784,6.684611727667927
2019,7,Papua New Guinea,1,retail,898,13.01,2.565718292524414,6.8001700683022
2019,16,Papua New Guinea,1,retail,840,13.02,2.5664866367804233,6.733401891837359
2019,6,Papua New Guinea,1,shop,860,12.77,2.547098670044448,6.756932389247553
2019,24,Panama,3,shop,268,14.2,2.653241964607215,5.5909869805108565
2019,47,Panama,3,retail,260,15.15,2.7180005319553784,5.560681631015528
2019,11,Guatamala,2,retail,470,15.15,2.7180005319553784,6.152732694704104
2019,52,Kenya,4,wholesale,570,13.02,2.5664866367804233,6.345636360828596
2019,20,Panama,2,retail,260,15.15,2.7180005319553784,5.560681631015528
2019,34,Kenya,3,retail,633,12.57,2.531313022602156,6.450470422144176
2019,26,Ethiopia,2,shop,670,12.78,2.5478814489493886,6.507277712385012
2019,50,Ethiopia,1,wholesale,625,15.15,2.7180005319553784,6.437751649736401
2019,39,Guatamala,4,wholesale,470,15.15,2.7180005319553784,6.152732694704104
2019,33,Kenya,1,wholesale,645,12.42,2.519308076505333,6.4692503167957724
2019,47,Guatamala,1,wholesale,482,13.11,2.5733752977756086,6.1779441140506
2019,37,Ethiopia,3,shop,697,12.75,2.545531271604435,6.546785410760524
2019,24,Ethiopia,5,retail,670,12.75,2.545531271604435,6.507277712385012
2019,28,Panama,1,shop,292,12.5,2.5257286443082556,5.676753802268282
2019,4,Ethiopia,4,shop,685,12.42,2.519308076505333,6.529418838262226
2019,7,Kenya,1,shop,560,14.17,2.6511270537025893,6.327936783729195
2019,40,Kenya,1,wholesale,590,12.5,2.5257286443082556,6.380122536899765
2019,49,Panama,3,retail,284,12.75,2.545531271604435,5.648974238161206
2019,23,Papua New Guinea,1,wholesale,826,14.2,2.653241964607215,6.716594773520978
2019,25,Panama,1,retail,292,12.5,2.5257286443082556,5.676753802268282
2019,37,Panama,2,wholesale,268,14.2,2.653241964607215,5.5909869805108565
2019,44,Kenya,1,retail,550,15.15,2.7180005319553784,6.309918278226516
2019,32,Kenya,2,wholesale,580,12.81,2.550226115908643,6.363028103540465
2019,26,Papua New Guinea,1,shop,899,12.75,2.545531271604435,6.80128303447162
2019,18,Papua New Guinea,1,shop,780,15.15,2.7180005319553784,6.659293919683638
2019,40,Papua New Guinea,1,retail,840,13.02,2.5664866367804233,6.733401891837359
2019,35,Guatamala,1,shop,488,12.75,2.545531271604435,6.1903154058531475
2019,38,Panama,1,shop,284,12.75,2.545531271604435,5.648974238161206
2019,5,Papua New Guinea,1,shop,812,14.2,2.653241964607215,6.699500340161678
2019,41,Kenya,3,shop,580,12.75,2.545531271604435,6.363028103540465
2019,37,Guatamala,2,wholesale,476,14.2,2.653241964607215,6.16541785423142
2019,29,Papua New Guinea,1,retail,901,12.75,2.545531271604435,6.803505257608338
2019,2,Panama,3,retail,292,12.5,2.5257286443082556,5.676753802268282
2019,1,Ethiopia,2,retail,670,12.75,2.545531271604435,6.507277712385012
2019,33,Ethiopia,3,retail,685,12.5,2.5257286443082556,6.529418838262226
2019,6,Papua New Guinea,1,shop,860,12.75,2.545531271604435,6.756932389247553
2019,30,Guatamala,1,shop,476,14.2,2.653241964607215,6.16541785423142
2019,51,Papua New Guinea,1,shop,800,15.15,2.7180005319553784,6.684611727667927
2019,3,Kenya,3,wholesale,590,12.39,2.516889695641051,6.380122536899765
2019,35,Ethiopia,2,retail,625,15.15,2.7180005319553784,6.437751649736401
2019,36,Guatamala,2,wholesale,470,15.15,2.7180005319553784,6.152732694704104
2019,24,Panama,3,shop,306,12.75,2.545531271604435,5.723585101952381
2019,50,Papua New Guinea,1,wholesale,860,12.66,2.5384474167160302,6.756932389247553
2019,51,Kenya,3,shop,550,15.15,2.7180005319553784,6.309918278226516
2019,4,Guatamala,2,wholesale,488,12.67,2.5392369943330477,6.1903154058531475
2019,16,Kenya,1,retail,602,14.2,2.653241964607215,6.400257445308821
2019,33,Papua New Guinea,1,retail,800,15.15,2.7180005319553784,6.684611727667927
2019,5,Ethiopia,1,retail,655,12.98,2.563409711275944,6.484635235635252
2019,29,Kenya,4,wholesale,587,15.1,2.714694743820879,6.375024819828097
2019,46,Papua New Guinea,1,shop,840,13.02,2.5664866367804233,6.733401891837359
2019,33,Panama,3,shop,284,12.75,2.545531271604435,5.648974238161206
2019,30,Papua New Guinea,1,wholesale,820,14.2,2.653241964607215,6.709304340258298
2019,10,Papua New Guinea,1,retail,820,14.2,2.653241964607215,6.709304340258298
2019,25,Papua New Guinea,1,shop,800,15.15,2.7180005319553784,6.684611727667927
2019,28,Guatamala,3,wholesale,504,13.02,2.5664866367804233,6.222576268071369
2019,37,Guatamala,4,wholesale,494,12.5,2.5257286443082556,6.202535517187923
2019,19,Guatamala,3,retail,470,15.15,2.7180005319553784,6.152732694704104
2019,7,Papua New Guinea,1,shop,800,15.15,2.7180005319553784,6.684611727667927
2019,50,Ethiopia,2,shop,625,15.15,2.7180005319553784,6.437751649736401
2019,35,Panama,3,retail,260,15.15,2.7180005319553784,5.560681631015528
2019,36,Kenya,1,retail,550,15.15,2.7180005319553784,6.309918278226516
2019,1,Panama,2,shop,268,14.2,2.653241964607215,5.5909869805108565
2019,14,Papua New Guinea,1,retail,860,12.72,2.543175557911976,6.756932389247553
2019,39,Ethiopia,4,retail,625,15.15,2.7180005319553784,6.437751649736401
2019,15,Kenya,1,shop,580,12.75,2.545531271604435,6.363028103540465
2019,42,Panama,3,retail,268,14.2,2.653241964607215,5.5909869805108565
2019,15,Panama,1,shop,268,14.2,2.653241964607215,5.5909869805108565
2019,19,Guatamala,2,wholesale,520,12.5,2.5257286443082556,6.253828811575473
2019,13,Ethiopia,1,shop,670,12.75,2.545531271604435,6.507277712385012
2019,32,Papua New Guinea,1,retail,880,12.39,2.516889695641051,6.779921907472252
2019,9,Papua New Guinea,1,wholesale,796,15.15,2.7180005319553784,6.679599185844383
2019,50,Papua New Guinea,1,wholesale,840,13.02,2.5664866367804233,6.733401891837359
2019,11,Kenya,3,retail,570,13.05,2.5687881337687024,6.345636360828596
2019,30,Panama,2,retail,268,14.2,2.653241964607215,5.5909869805108565
2019,20,Kenya,3,wholesale,583,13.02,2.5664866367804233,6.368187186350492
2019,32,Panama,3,retail,268,14.2,2.653241964607215,5.5909869805108565
2019,5,Panama,1,retail,292,12.5,2.5257286443082556,5.676753802268282
2019,40,Guatamala,1,wholesale,470,15.15,2.7180005319553784,6.152732694704104
2019,5,Kenya,2,wholesale,580,12.87,2.554899021608035,6.363028103540465
2019,4,Ethiopia,4,wholesale,660,13.02,2.5664866367804233,6.492239835020471
2019,34,Papua New Guinea,1,shop,820,14.2,2.653241964607215,6.709304340258298
2019,30,Ethiopia,2,wholesale,709,12.75,2.545531271604435,6.5638555265321274
2019,27,Panama,1,retail,292,12.5,2.5257286443082556,5.676753802268282
2019,16,Papua New Guinea,1,retail,754,15.15,2.7180005319553784,6.625392368007956
2019,35,Guatamala,4,retail,470,12.5,2.5257286443082556,6.152732694704104
2019,31,Guatamala,2,wholesale,482,13.02,2.5664866367804233,6.1779441140506
2019,35,Papua New Guinea,1,retail,840,13.02,2.5664866367804233,6.733401891837359
2019,44,Panama,1,retail,268,14.2,2.653241964607215,5.5909869805108565
2019,37,Kenya,1,shop,585,12.75,2.545531271604435,6.371611847231857
2019,48,Kenya,4,retail,590,12.5,2.5257286443082556,6.380122536899765
2019,25,Kenya,3,wholesale,570,13.02,2.5664866367804233,6.345636360828596
2019,17,Panama,2,retail,250,15.15,2.7180005319553784,5.521460917862246
2019,44,Ethiopia,2,wholesale,685,12.5,2.5257286443082556,6.529418838262226
2019,17,Ethiopia,1,wholesale,655,13.02,2.5664866367804233,6.484635235635252
2019,9,Papua New Guinea,1,retail,860,12.75,2.545531271604435,6.756932389247553
2019,42,Papua New Guinea,1,shop,820,14.2,2.653241964607215,6.709304340258298
2019,13,Papua New Guinea,1,wholesale,860,12.78,2.5478814489493886,6.756932389247553
2019,32,Guatamala,2,wholesale,488,12.75,2.545531271604435,6.1903154058531475
2019,11,Papua New Guinea,1,wholesale,820,14.2,2.653241964607215,6.709304340258298
2019,46,Kenya,2,wholesale,580,12.75,2.545531271604435,6.363028103540465
2019,52,Ethiopia,3,shop,640,14.2,2.653241964607215,6.461468176353717
2019,8,Panama,3,shop,276,13.02,2.5664866367804233,5.62040086571715
2019,13,Kenya,4,shop,570,13.02,2.5664866367804233,6.345636360828596
2019,23,Kenya,3,wholesale,560,14.2,2.653241964607215,6.327936783729195
2019,41,Panama,2,shop,260,15.15,2.7180005319553784,5.560681631015528
2019,24,Kenya,4,shop,590,12.5,2.5257286443082556,6.380122536899765
2019,51,Ethiopia,4,wholesale,651,15.15,2.7180005319553784,6.478509642208569
2019,49,Papua New Guinea,1,retail,820,14.2,2.653241964607215,6.709304340258298
2019,2,Guatamala,2,wholesale,521,15.15,2.7180005319553784,6.255750041753367
2019,5,Papua New Guinea,1,wholesale,840,13.02,2.5664866367804233,6.733401891837359
2019,10,Ethiopia,3,retail,625,15.09,2.7140322727797574,6.437751649736401
2019,46,Ethiopia,4,retail,625,15.3,2.72785282839839,6.437751649736401
2019,28,Papua New Guinea,1,retail,880,12.5,2.5257286443082556,6.779921907472252
2019,8,Guatamala,3,retail,476,14.2,2.653241964607215,6.16541785423142
2019,21,Kenya,3,wholesale,607,12.5,2.5257286443082556,6.408528791059498
2019,15,Ethiopia,4,wholesale,674,12.75,2.545531271604435,6.513230110912307
2019,16,Papua New Guinea,1,retail,860,12.82,2.551006451492524,6.756932389247553
2019,39,Ethiopia,4,shop,670,12.75,2.545531271604435,6.507277712385012
2019,21,Ethiopia,5,wholesale,667,15.15,2.7180005319553784,6.502790045915623
2019,22,Kenya,4,wholesale,590,12.5,2.5257286443082556,6.380122536899765
2019,46,Papua New Guinea,1,retail,840,13.02,2.5664866367804233,6.733401891837359
2019,48,Kenya,3,retail,631,14.2,2.653241964607215,6.447305862541213
2019,22,Guatamala,3,retail,472,12.75,2.545531271604435,6.156978985585555
2019,49,Papua New Guinea,1,wholesale,840,13.02,2.5664866367804233,6.733401891837359
2019,31,Guatamala,3,retail,488,12.75,2.545531271604435,6.1903154058531475
2019,22,Papua New Guinea,1,retail,840,13.09,2.5718485799218085,6.733401891837359
2019,29,Papua New Guinea,1,shop,840,13.02,2.5664866367804233,6.733401891837359
2019,51,Panama,3,shop,292,12.5,2.5257286443082556,5.676753802268282
2019,2,Ethiopia,3,shop,655,13.02,2.5664866367804233,6.484635235635252
2019,47,Kenya,2,shop,580,12.67,2.5392369943330477,6.363028103540465
2019,50,Panama,3,retail,268,14.2,2.653241964607215,5.5909869805108565
2019,38,Guatamala,4,retail,494,12.5,2.5257286443082556,6.202535517187923
2019,48,Kenya,2,wholesale,580,12.75,2.545531271604435,6.363028103540465
2019,14,Panama,2,shop,268,14.2,2.653241964607215,5.5909869805108565
2019,39,Panama,3,wholesale,260,15.15,2.7180005319553784,5.560681631015528
2019,34,Guatamala,1,shop,488,12.75,2.545531271604435,6.1903154058531475
2019,9,Papua New Guinea,1,wholesale,800,15.15,2.7180005319553784,6.684611727667927
2019,28,Guatamala,3,wholesale,482,13.02,2.5664866367804233,6.1779441140506
2019,38,Papua New Guinea,1,shop,840,13.02,2.5664866367804233,6.733401891837359
2019,35,Ethiopia,1,shop,685,12.5,2.5257286443082556,6.529418838262226
2019,42,Papua New Guinea,1,retail,880,12.5,2.5257286443082556,6.779921907472252
2019,47,Kenya,1,shop,560,14.2,2.653241964607215,6.327936783729195
2019,11,Ethiopia,4,retail,640,14.25,2.6567569067146595,6.461468176353717
2019,44,Kenya,4,shop,550,15.15,2.7180005319553784,6.309918278226516
2019,6,Panama,3,shop,270,12.5,2.5257286443082556,5.598421958998375
2019,51,Kenya,3,wholesale,580,13.02,2.5664866367804233,6.363028103540465
2019,16,Papua New Guinea,1,retail,848,12.75,2.545531271604435,6.742880635791903
2019,16,Ethiopia,2,shop,590,15.15,2.7180005319553784,6.380122536899765
2019,27,Kenya,2,shop,590,12.5,2.5257286443082556,6.380122536899765
2019,42,Ethiopia,1,retail,640,14.2,2.653241964607215,6.461468176353717
2019,13,Ethiopia,4,wholesale,659,14.22,2.6546494243750947,6.490723534502507
2019,49,Ethiopia,3,retail,674,12.5,2.5257286443082556,6.513230110912307
2019,16,Papua New Guinea,1,retail,840,13.02,2.5664866367804233,6.733401891837359
2019,28,Papua New Guinea,1,shop,820,14.2,2.653241964607215,6.709304340258298
2019,47,Panama,2,shop,260,15.17,2.719319793360441,5.560681631015528
2019,29,Papua New Guinea,1,shop,880,12.53,2.528125768907977,6.779921907472252
2019,49,Kenya,3,wholesale,590,12.57,2.531313022602156,6.380122536899765
2019,1,Guatamala,2,shop,488,12.7,2.5416019934645457,6.1903154058531475
2019,22,Panama,2,shop,268,14.2,2.653241964607215,5.5909869805108565
2019,4,Panama,1,wholesale,279,12.5,2.5257286443082556,5.631211781821365
2019,14,Ethiopia,2,shop,640,14.2,2.653241964607215,6.461468176353717
2019,41,Papua New Guinea,1,retail,778,15.18,2.719978771967484,6.656726524178391
2019,42,Kenya,1,retail,580,12.75,2.545531271604435,6.363028103540465
2019,21,Ethiopia,3,wholesale,685,12.5,2.5257286443082556,6.529418838262226
2019,7,Guatamala,2,retail,482,13.02,2.5664866367804233,6.1779441140506
2019,51,Panama,2,retail,276,13.02,2.5664866367804233,5.62040086571715
2019,2,Guatamala,4,shop,494,12.5,2.5257286443082556,6.202535517187923
2019,3,Kenya,4,retail,533,15.15,2.7180005319553784,6.278521424165844
2019,35,Panama,1,retail,260,15.15,2.7180005319553784,5.560681631015528
2019,35,Kenya,2,shop,570,13.02,2.5664866367804233,6.345636360828596
2019,32,Panama,3,retail,270,12.5,2.5257286443082556,5.598421958998375
2019,25,Ethiopia,1,wholesale,670,12.75,2.545531271604435,6.507277712385012
2019,20,Ethiopia,4,retail,655,13.02,2.5664866367804233,6.484635235635252
2019,3,Ethiopia,2,shop,640,14.2,2.653241964607215,6.461468176353717
2019,9,Papua New Guinea,1,shop,840,13.02,2.5664866367804233,6.733401891837359
2019,15,Guatamala,4,shop,488,12.75,2.545531271604435,6.1903154058531475
2019,42,Guatamala,2,shop,470,15.15,2.7180005319553784,6.152732694704104
2019,15,Guatamala,1,wholesale,470,15.15,2.7180005319553784,6.152732694704104
2019,29,Papua New Guinea,1,wholesale,800,15.15,2.7180005319553784,6.684611727667927
2019,8,Kenya,4,wholesale,570,13.02,2.5664866367804233,6.345636360828596
2019,18,Kenya,3,wholesale,614,12.75,2.545531271604435,6.419994928147142
2019,7,Ethiopia,1,retail,670,12.75,2.545531271604435,6.507277712385012
2019,21,Ethiopia,1,wholesale,670,12.66,2.5384474167160302,6.507277712385012
2019,45,Guatamala,1,shop,476,14.24,2.65605490598383,6.16541785423142
2019,2,Kenya,2,wholesale,580,12.78,2.5478814489493886,6.363028103540465
2019,42,Ethiopia,5,retail,663,12.75,2.545531271604435,6.4967749901858625
2019,38,Papua New Guinea,1,retail,820,14.2,2.653241964607215,6.709304340258298
2019,33,Papua New Guinea,1,retail,880,12.41,2.5185025992165158,6.779921907472252
2019,14,Panama,3,shop,313,12.75,2.545531271604435,5.746203190540153
2019,37,Papua New Guinea,1,retail,800,15.11,2.715356776284648,6.684611727667927
2019,7,Guatamala,3,retail,474,15.15,2.7180005319553784,6.161207321695077
2019,41,Ethiopia,1,shop,625,15.15,2.7180005319553784,6.437751649736401
2019,48,Ethiopia,5,shop,670,12.62,2.5352828571130672,6.507277712385012
2019,39,Guatamala,3,wholesale,459,15.15,2.7180005319553784,6.129050210060545
2019,50,Panama,3,shop,292,12.5,2.5257286443082556,5.676753802268282
